Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Kevin Lockett,KAN,WR,26,16,2,0,0,0,0,0,0,0,,0,56,33,422,12.79,2,3,,2,,,54,87.2,90.2,70.7,,68,
Chris Sanders,TEN,WR,28,16,14,0,0,0,0,0,0,0,,0,61,33,536,16.24,0,1,,0,,,54,86.6,89.6,70.1,,69,
Wesley Walls,CAR,TE,34,8,8,0,0,0,0,0,0,0,,0,49,31,422,13.61,2,0,,2,,,54,85.2,88.2,69.7,,14,
Kimble Anders,KAN,FB,34,15,7,0,0,0,0,0,76,331,4.36,2,19,15,76,5.07,0,1,,2,,,53,67.7,70.7,60.2,,52,
Desmond Clark,DEN,TE,23,16,2,0,0,0,0,0,0,0,,0,38,27,339,12.56,3,0,,3,,,52,78.9,81.9,65.4,,16,
Andrew Glover,NOR,TE,33,16,14,0,0,0,0,0,0,0,,0,40,21,281,13.38,4,0,,4,,,52,73.1,76.1,62.6,,15,
David Sloan,DET,TE,28,15,10,0,0,0,0,0,0,0,,0,60,32,379,11.84,2,0,,2,,,50,81.9,84.9,65.9,,17,
Richard Huntley,PIT,RB,28,13,0,0,0,0,0,0,46,215,4.67,3,19,10,91,9.10,0,1,1,3,1,,49,58.6,62.6,53.6,,53,
Rocket Ismail,DAL,WR,31,9,9,0,0,0,0,0,8,73,9.13,0,43,25,350,14.00,1,1,1,1,1,,48,73.3,77.3,60.8,,70,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Jett,OAK,WR,30,16,13,0,0,0,0,0,0,0,,0,39,20,356,17.80,2,0,,2,,,48,67.6,70.6,57.6,,72,
Wane McGarity,DAL,WR,24,14,0,0,0,0,0,0,6,49,8.17,1,49,25,250,10.00,0,2,,3,,,48,72.9,75.9,60.4,,71,
Reidel Anthony,TAM,WR,24,16,1,0,0,0,0,0,0,0,,0,33,15,232,15.47,4,0,,4,,,47,62.2,65.2,54.7,,73,
Laveranues Coles,NYJ,WR,23,13,3,0,0,0,0,0,2,15,7.50,0,42,22,370,16.82,1,0,,1,1,,47,68.5,71.5,57.5,,74,
Itula Mili,SEA,TE,27,16,6,0,0,0,0,0,0,0,,0,47,28,288,10.29,3,1,,3,,,47,74.8,77.8,60.8,,18,
Dave Moore,TAM,TE,31,16,16,0,0,0,0,0,0,0,,0,54,29,288,9.93,3,0,,3,,,47,75.8,78.8,61.3,,19,
Greg Clark,SFO,TE,28,15,15,0,0,0,0,0,0,0,,0,51,38,342,9.00,2,1,,2,,,46,84.2,87.2,65.2,,20,
Dennis Northcutt,CLE,WR,23,15,8,0,0,0,0,0,9,33,3.67,0,82,39,422,10.82,0,1,,0,,,46,84.5,87.5,65.0,,75,
Stanley Pritchett,PHI,FB,27,16,2,0,0,0,0,0,58,225,3.88,1,30,25,193,7.72,0,1,1,1,,,46,70.8,77.8,58.3,,54,
Travis Taylor,BAL,WR,22,9,8,0,0,0,0,0,2,11,5.50,0,54,28,276,9.86,3,1,1,3,,,45,72.7,76.7,58.7,,76,
Brad Hoover,CAR,FB,24,16,4,0,0,0,0,0,89,290,3.26,1,19,15,112,7.47,0,1,1,1,,,44,59.2,66.2,51.7,,55,
Reggie Kelly,ATL,TE,23,16,16,0,0,0,0,0,0,0,,0,50,31,340,10.97,2,1,1,2,,,44,75.0,79.0,59.5,,21,
Shaun Alexander,SEA,RB,23,16,1,0,0,0,0,0,64,313,4.89,2,11,5,41,8.20,0,2,2,2,,,43,48.4,53.4,45.9,,56,
Scott Mitchell,CIN,QB,32,8,5,89,187,966,3,8,10,61,6.10,1,0,0,0,,0,4,2,1,,,43,42.7,55.7,50.7,,40,
Bubba Franks,GNB,TE,22,16,13,0,0,0,0,0,0,0,,0,55,34,363,10.68,1,1,,1,,,42,76.3,79.3,59.3,,22,
Shane Matthews,CHI,QB,30,6,5,102,178,964,3,6,10,35,3.50,0,0,0,0,,0,2,,0,,,42,42.1,51.1,48.1,,41,
Terrell Davis,DEN,RB,28,5,4,0,0,0,0,0,78,282,3.62,2,2,2,4,2.00,0,1,,2,,,41,42.6,45.6,41.6,,57,
Donald Driver,GNB,WR,25,16,2,0,0,0,0,0,1,4,4.00,0,49,21,322,15.33,1,0,,1,1,,41,61.6,64.6,51.1,,78,
Doug Pederson,CLE,QB,32,11,8,117,210,1047,2,8,18,68,3.78,0,0,0,0,,0,4,,0,,,41,40.7,51.7,48.7,,42,
Yancey Thigpen,TEN,WR,31,12,0,0,0,0,0,0,0,0,,0,26,15,289,19.27,2,0,,2,,,41,55.9,58.9,48.4,,77,
Robert Holcombe,STL,FB,25,14,9,0,0,0,0,0,21,70,3.33,3,12,8,90,11.25,1,0,,4,,,40,48.0,48.0,44.0,,58,
Frank Moreau,KAN,RB,24,11,0,0,0,0,0,0,67,179,2.67,4,1,0,0,,0,2,1,4,,,40,39.9,43.9,39.9,,59,
Aaron Shea,CLE,TE,24,15,8,0,0,0,0,0,0,0,,0,51,30,302,10.07,2,1,1,2,,,40,70.2,74.2,55.2,,23,
Tony Martin,MIA,WR,35,10,5,0,0,0,0,0,0,0,,0,63,26,393,15.12,0,0,,0,,,39,65.3,68.3,52.3,,79,
Jermaine Lewis,BAL,WR,26,15,1,1,1,3,0,0,3,38,12.67,0,35,19,161,8.47,1,0,,3,,,38,57.0,60.0,47.5,,80,
Mark Bruener,PIT,TE,28,16,16,0,0,0,0,0,0,0,,0,34,17,192,11.29,3,0,,3,,,37,54.2,57.2,45.7,,24,
Tony McGee,CIN,TE,29,14,14,0,0,0,0,0,0,0,,0,49,26,309,11.88,1,0,,1,,,37,62.9,65.9,49.9,,25,
Mario Bates,DET,RB,27,13,0,0,0,0,0,0,31,127,4.10,2,21,15,109,7.27,0,0,,2,,,36,50.6,56.6,43.1,,61,
Isaac Byrd,CAR,WR,26,15,4,0,0,0,0,0,0,0,,0,44,22,241,10.95,2,0,,2,,,36,58.1,61.1,47.1,,81,
Christian Fauria,SEA,TE,29,15,10,0,0,0,0,0,0,0,,0,39,28,237,8.46,2,1,,2,,,36,63.7,66.7,49.7,,27,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kent Graham,PIT,QB,32,12,5,66,148,878,1,1,8,7,0.88,0,0,0,0,,0,1,1,0,,,36,35.8,40.8,36.8,,43,
Chris Hetherington,CAR,FB,28,16,5,0,0,0,0,0,23,65,2.83,2,21,14,116,8.29,1,0,,3,,,36,50.1,53.1,43.1,,60,
Johnny McWilliams,MIN,TE,28,15,7,0,0,0,0,0,0,0,,0,29,22,180,8.18,3,0,,3,,,36,58.0,61.0,47.0,,26,
Keith Poole,NOR,WR,26,15,4,0,0,0,0,0,0,0,,0,37,21,293,13.95,1,1,,1,,,35,56.3,59.3,45.8,,82,
Jeff Thomason,PHI,TE,31,16,5,0,0,0,0,0,0,0,,0,14,10,46,4.60,5,0,,5,,,35,44.6,44.6,39.6,,28,
Stoney Case,DET,QB,28,5,1,56,91,503,1,4,16,117,7.31,1,0,0,0,,0,1,1,1,,1,34,33.8,44.8,37.8,,44,
Byron Chamberlain,DEN,TE,29,15,0,0,0,0,0,0,0,0,,0,32,22,283,12.86,1,0,,1,,,34,56.3,59.3,45.3,,29,
Errict Rhett,CLE,RB,30,5,4,0,0,0,0,0,71,258,3.63,0,19,14,78,5.57,0,0,,0,,,34,47.6,50.6,40.6,,62,
Terry Allen,NOR,RB,32,4,3,0,0,0,0,0,46,179,3.89,2,1,1,7,7.00,0,0,,2,1,,33,33.6,36.6,33.1,,65,
Obafemi Ayanbadejo,BAL,FB,25,8,4,0,0,0,0,0,15,37,2.47,1,29,23,168,7.30,1,0,,2,,,33,55.5,58.5,44.0,,66,
Bob Christian,ATL,FB,32,16,14,0,0,0,0,0,9,19,2.11,0,63,44,315,7.16,0,0,,0,,,33,77.4,80.4,55.4,,63,
Brock Huard,SEA,QB,24,5,4,49,87,540,3,2,5,29,5.80,0,0,0,0,,0,2,,0,,,33,32.5,37.5,34.5,,45,
Anthony Johnson,JAX,RB,33,12,3,0,0,0,0,0,28,112,4.00,1,16,12,153,12.75,0,0,,1,,,33,44.5,50.5,38.5,,67,
Chad Morton,NOR,RB,23,16,3,0,0,0,0,0,36,136,3.78,0,37,30,213,7.10,0,2,1,0,,,33,62.9,69.9,47.9,,64,
Chris Fuamatu-Ma'afala,PIT,RB,23,7,1,0,0,0,0,0,21,149,7.10,1,16,11,107,9.73,0,0,,1,,,32,42.6,48.6,37.1,,68,
Derrick Mayes,SEA,WR,26,13,8,0,0,0,0,0,0,0,,0,47,29,264,9.10,1,0,,1,,,32,61.4,64.4,46.9,,83,
Matthew Hatchette,MIN,WR,26,14,4,0,0,0,0,0,0,0,,0,33,16,190,11.88,2,0,,2,,,31,47.0,50.0,39.0,,85,
Joe Jurevicius,NYG,WR,26,14,3,0,0,0,0,0,0,0,,0,49,24,272,11.33,1,1,1,1,,,31,55.2,59.2,43.2,,84,
Pete Mitchell,NYG,TE,29,14,5,0,0,0,0,0,0,0,,0,37,25,245,9.80,1,1,,1,,,31,55.5,58.5,43.0,,31,
Brandon Stokley,BAL,WR,24,7,1,0,0,0,0,0,1,6,6.00,0,17,11,184,16.73,2,0,,2,,,31,42.0,45.0,36.5,,86,
Jermaine Wiggins,2TM,TE,25,15,2,0,0,0,0,0,0,0,,0,28,18,207,11.50,2,1,1,2,,,31,48.7,52.7,39.7,,30,
Greg Comella,NYG,FB,25,16,12,0,0,0,0,0,10,45,4.50,0,50,36,274,7.61,0,2,1,0,,,30,65.9,69.9,47.9,,69,
Courtney Hawkins,PIT,WR,31,13,5,0,0,0,0,0,0,0,,0,43,19,238,12.53,1,0,,1,,,30,48.8,51.8,39.3,,87,
Patrick Johnson,BAL,WR,24,12,9,0,0,0,0,0,2,21,10.50,0,37,12,156,13.00,2,0,,2,,,30,41.7,44.7,35.7,,88,
Alvis Whitted,JAX,WR,26,16,3,0,0,0,0,0,0,0,,0,26,13,137,10.54,3,1,1,3,,,30,42.7,46.7,36.2,,89,
Roland Williams,STL,TE,25,16,11,0,0,0,0,0,0,0,,0,25,11,102,9.27,3,0,,3,1,,30,41.2,44.2,35.7,,32,
Craig Yeast,CIN,WR,24,15,7,0,0,0,0,0,1,15,15.00,0,51,24,301,12.54,0,3,1,0,,,30,53.6,57.6,41.6,,90,
William Henderson,GNB,FB,29,16,6,0,0,0,0,0,2,16,8.00,0,45,35,234,6.69,1,1,1,1,,,29,64.0,68.0,46.5,,71,
J.J. Johnson,MIA,RB,26,13,1,0,0,0,0,0,50,168,3.36,1,12,10,61,6.10,0,0,,1,,,29,38.9,41.9,33.9,,72,
Tony Simmons,NWE,WR,26,12,2,0,0,0,0,0,0,0,,0,30,14,231,16.50,1,0,,1,,,29,43.1,46.1,36.1,,91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thurman Thomas,MIA,RB,34,9,0,0,0,0,0,0,28,136,4.86,0,24,16,117,7.31,1,1,1,1,,,29,45.3,52.3,37.3,,70,
Tony Carter,NWE,FB,28,16,6,0,0,0,0,0,37,90,2.43,2,15,9,73,8.11,0,0,,2,,,28,37.3,37.3,32.8,,73,
Tyrone Davis,GNB,TE,28,14,9,0,0,0,0,0,0,0,,0,40,19,177,9.32,2,2,2,2,1,,28,46.7,51.7,37.2,,33,
Kris Mangum,CAR,TE,27,15,7,0,0,0,0,0,0,0,,0,31,19,215,11.32,1,0,,1,,,28,46.5,49.5,37.0,,34,
Cecil Martin,PHI,FB,25,16,9,0,0,0,0,0,13,77,5.92,0,39,31,219,7.06,0,1,1,0,,,28,58.6,62.6,43.1,,74,
Eric Bjornson,NWE,TE,29,8,6,0,0,0,0,0,0,0,,0,33,20,152,7.60,2,0,,2,,,27,47.2,50.2,37.2,,35,
Robert Chancey,SDG,RB,28,4,3,0,1,0,0,0,42,141,3.36,2,2,1,6,6.00,0,0,,2,,,27,27.7,30.7,27.2,,77,
William Floyd,CAR,FB,28,10,8,0,0,0,0,0,16,33,2.06,1,27,17,114,6.71,1,0,,2,,,27,43.7,46.7,35.2,,78,
Brian Kozlowski,ATL,TE,30,16,3,0,0,0,0,0,0,0,,0,25,15,151,10.07,2,0,,2,,,27,42.1,45.1,34.6,,36,
Bernie Parmalee,NYJ,RB,33,14,0,0,0,0,0,0,27,87,3.22,2,13,9,66,7.33,0,0,,2,,,27,36.3,36.3,31.8,,75,
Tai Streets,SFO,WR,23,15,1,0,0,0,0,0,1,0,0.00,0,41,19,287,15.11,0,1,1,0,,,27,45.7,49.7,36.2,,92,
Robert Thomas,DAL,FB,26,16,15,0,0,0,0,0,15,51,3.40,0,31,23,117,5.09,2,2,1,2,,,27,49.8,53.8,38.3,,76,
Anthony Becht,NYJ,TE,23,14,10,0,0,0,0,0,0,0,,0,30,16,144,9.00,2,1,,2,,,26,42.4,45.4,34.4,,37,
John Davis,MIN,TE,27,15,9,0,0,0,0,0,0,0,,0,29,17,202,11.88,1,0,,1,,,26,43.2,46.2,34.7,,38,
E.G. Green,IND,WR,25,7,0,0,0,0,0,0,0,0,,0,26,18,201,11.17,1,0,,1,,,26,44.1,47.1,35.1,,93,
Plaxico Burress,PIT,WR,23,12,9,0,0,0,0,0,0,0,,0,65,22,273,12.41,0,1,1,0,,,25,47.3,51.3,36.3,,94,
Danny Farmer,CIN,WR,23,13,2,0,0,0,0,0,0,0,,0,33,19,268,14.11,0,1,1,0,,,25,43.8,47.8,34.3,,96,
Reggie Jones,SDG,WR,29,11,2,0,0,0,0,0,0,0,,0,38,22,253,11.50,0,1,,0,,,25,47.3,50.3,36.3,,95,
Fred McCrary,SDG,FB,28,15,12,0,0,0,0,0,7,8,1.14,0,26,18,141,7.83,2,1,1,2,,,25,42.9,46.9,33.9,,80,
Rodney Thomas,TEN,RB,27,16,0,0,0,0,0,0,61,175,2.87,0,11,8,35,4.38,1,1,1,1,,,25,33.0,37.0,29.0,,79,
Jamel White,CLE,RB,23,13,0,0,0,0,0,0,47,145,3.09,0,19,13,100,7.69,0,0,,0,,,25,37.5,43.5,31.0,,81,
Marc Edwards,CLE,FB,26,16,8,0,0,0,0,0,2,9,4.50,0,22,16,128,8.00,2,2,1,2,,,24,39.7,43.7,31.7,,82,
Trevor Gaylor,SDG,WR,23,14,2,0,0,0,0,0,0,0,,0,31,13,182,14.00,1,0,,1,,,24,37.2,40.2,30.7,,97,
MarTay Jenkins,ARI,WR,25,16,2,0,0,0,0,0,1,-4,-4.00,0,40,17,219,12.88,0,3,2,1,,,24,40.5,45.5,32.0,,99,
Erron Kinney,TEN,TE,23,16,9,0,0,0,0,0,0,0,,0,35,19,197,10.37,1,1,1,1,,,24,42.7,46.7,33.2,,39,
Carl Pickens,TEN,WR,30,9,6,0,0,0,0,0,0,0,,0,29,10,242,24.20,0,0,,0,,,24,34.2,37.2,29.2,,98,
Jeremy Brigham,OAK,TE,25,15,3,0,0,0,0,0,0,0,,0,19,13,107,8.23,2,0,,2,,,23,35.7,38.7,29.2,,40,
KaRon Coleman,DEN,RB,22,9,0,0,0,0,0,0,54,183,3.39,1,3,1,5,5.00,0,2,1,1,,,23,23.8,27.8,23.3,,83,
Larry Foster,DET,WR,24,10,0,0,0,0,0,0,2,31,15.50,0,27,17,175,10.29,1,2,2,1,,,23,39.6,44.6,31.1,,100,
Howard Griffith,DEN,FB,33,14,14,0,0,0,0,0,5,4,0.80,0,31,16,101,6.31,2,0,,2,,,23,38.5,41.5,30.5,,84,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil O'Donnell,TEN,QB,34,7,1,36,64,530,2,3,9,-2,-0.22,0,0,0,0,,0,0,,0,,,23,23.0,29.0,26.0,,46,
Macey Brooks,CHI,WR,25,16,3,0,0,0,0,0,0,0,,0,50,26,216,8.31,0,0,,0,,,22,47.6,50.6,34.6,,101,
Jerald Moore,NOR,RB,26,11,1,0,0,0,0,0,37,156,4.22,1,0,0,0,,0,0,,1,,,22,21.6,24.6,21.6,,85,
Dan Campbell,NYG,TE,24,16,5,0,0,0,0,0,0,0,,0,13,8,46,5.75,3,1,1,3,,,21,28.6,29.6,24.6,,41,
Autry Denson,MIA,RB,24,11,0,0,0,0,0,0,31,108,3.48,0,23,14,105,7.50,0,1,,0,,,21,35.3,41.3,28.3,,86,
Curtis Enis,CHI,RB,24,12,5,0,0,0,0,0,36,84,2.33,1,11,8,68,8.50,0,0,,1,,,21,29.2,29.2,25.2,,87,
Jake Reed,NOR,WR,33,7,6,0,0,0,0,0,0,0,,0,31,16,206,12.88,0,0,,0,,,21,36.6,39.6,28.6,,102,
Kaseem Sinceno,CHI,TE,24,11,11,0,0,0,0,0,0,0,,0,41,23,206,8.96,0,0,,0,,,21,43.6,46.6,32.1,,42,
Mack Strong,SEA,FB,29,16,13,0,0,0,0,0,3,9,3.00,0,30,23,141,6.13,1,0,,1,,,21,44.0,47.0,32.5,,88,
Troy Edwards,PIT,WR,23,14,1,0,0,0,0,0,3,4,1.33,0,44,18,215,11.94,0,1,1,0,,,20,37.9,41.9,28.9,,104,
Terry Hardy,ARI,TE,24,16,15,0,0,0,0,0,0,0,,0,45,27,160,5.93,1,2,1,1,,,20,47.0,51.0,33.5,,43,
Tony Horne,STL,WR,24,11,0,0,0,0,0,0,2,6,3.00,0,7,4,32,8.00,2,3,1,3,,,20,23.8,24.8,21.8,,105,
Mike Sellers,WAS,TE,25,15,6,0,0,0,0,0,1,2,2.00,0,11,8,78,9.75,2,0,,2,,,20,28.0,28.0,24.0,,44,
Terrelle Smith,NOR,FB,22,14,9,0,0,0,0,0,29,131,4.52,0,18,12,65,5.42,0,1,,0,,,20,31.6,34.6,25.6,,89,
R. Jay Soward,JAX,WR,22,13,2,0,0,0,0,0,3,28,9.33,0,34,14,154,11.00,1,3,2,1,,,20,34.2,39.2,27.2,,103,
Troy Drayton,KAN,TE,30,16,1,0,0,0,0,0,0,0,,0,9,8,70,8.75,2,0,,2,,,19,27.0,27.0,23.0,,45,
Ron Dugans,CIN,WR,23,14,5,0,0,0,0,0,0,0,,0,38,14,125,8.93,1,0,,1,,,19,32.5,35.5,25.5,,108,
Terry Jackson,SFO,FB,24,15,1,0,0,0,0,0,5,6,1.20,1,5,5,48,9.60,1,0,,2,1,,19,24.4,24.4,21.9,,90,
Danny Kanell,ATL,QB,27,5,1,57,116,524,2,5,1,0,0.00,0,0,0,0,,0,2,,0,,,19,19.0,27.0,24.0,,47,
Stacey Mack,JAX,RB,25,6,2,0,0,0,0,0,54,145,2.69,1,0,0,0,,0,3,1,1,,,19,18.5,22.5,18.5,,91,
Jason Tucker,DAL,WR,24,16,7,0,0,0,0,0,4,42,10.50,1,28,13,126,9.69,0,3,2,1,,,19,31.8,36.8,25.3,,107,
Chris Walsh,MIN,WR,32,16,0,0,0,0,0,0,0,0,,0,22,18,191,10.61,0,0,,0,,,19,37.1,40.1,28.1,,106,
Skip Hicks,WAS,RB,26,10,1,0,0,0,0,0,29,78,2.69,1,5,5,43,8.60,0,1,,1,,,18,23.1,23.1,20.6,,92,
Jamie Martin,JAX,QB,30,5,0,22,33,307,2,1,7,-6,-0.86,0,0,0,0,,0,0,,0,,,18,17.7,21.7,18.7,,49,
Jim Miller,CHI,QB,29,3,2,47,82,382,1,1,7,5,0.71,0,0,0,0,,0,1,,0,,,18,17.8,21.8,18.8,,48,
Todd Pinkston,PHI,WR,23,16,1,0,0,0,0,0,0,0,,0,34,10,181,18.10,0,0,,0,,,18,28.1,31.1,23.1,,109,
Michael Wiley,DAL,RB,22,10,0,0,0,0,0,0,24,88,3.67,0,18,14,72,5.14,1,3,2,1,,,18,32.0,34.0,25.0,,93,
John Allred,CHI,TE,26,5,3,0,0,0,0,0,0,0,,0,15,9,109,12.11,1,0,,1,,,17,25.9,28.9,21.4,,46,
Dave Brown,ARI,QB,30,6,2,40,69,467,2,3,1,0,0.00,0,0,0,0,,0,2,2,0,,,17,16.7,24.7,19.7,,50,
Mac Cody,ARI,WR,28,15,1,0,0,0,0,0,0,0,,0,27,17,212,12.47,0,4,2,0,,,17,34.2,39.2,25.7,,110,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ron Dixon,NYG,WR,24,12,0,0,0,0,0,0,2,13,6.50,0,24,6,92,15.33,1,0,,1,,,17,22.5,22.5,19.5,,112,
Bert Emanuel,MIA,WR,30,11,0,0,0,0,0,0,3,-2,-0.67,0,21,7,132,18.86,1,1,1,1,,,17,24.0,28.0,20.5,,111,
David LaFleur,DAL,TE,26,15,10,0,0,0,0,0,0,0,,0,21,12,109,9.08,1,0,,1,,,17,28.9,31.9,22.9,,47,
Jon Ritchie,OAK,FB,26,13,12,0,0,0,0,0,0,0,,0,33,26,173,6.65,0,0,,0,,,17,43.3,46.3,30.3,,94,
Mike Cloud,KAN,RB,25,16,4,0,0,0,0,0,30,84,2.80,1,2,2,16,8.00,0,0,,1,,,16,18.0,18.0,17.0,,95,
JaJuan Dawson,CLE,WR,23,2,2,0,0,0,0,0,0,0,,0,14,9,97,10.78,1,0,,1,,,16,24.7,24.7,20.2,,115,
Kevin Dyson,TEN,WR,25,2,2,0,0,0,0,0,0,0,,0,11,6,104,17.33,1,0,,1,,,16,22.4,25.4,19.4,,113,
Jonathan Linton,BUF,RB,26,14,2,0,0,0,0,0,38,112,2.95,0,4,3,8,2.67,1,3,1,1,,,16,19.0,23.0,17.5,,96,
Andre Reed,WAS,WR,36,13,0,0,0,0,0,0,0,0,,0,18,10,103,10.30,1,0,,1,,,16,26.3,29.3,21.3,,114,
Rod Rutledge,NWE,TE,25,16,11,0,0,0,0,0,0,0,,0,20,15,103,6.87,1,0,,1,,,16,31.3,34.3,23.8,,48,
Jed Weaver,MIA,TE,24,16,0,0,0,0,0,0,0,0,,0,15,10,179,17.90,0,1,1,0,,,16,25.9,29.9,20.9,,49,
Lorenzo Neal,TEN,FB,30,16,6,0,0,0,0,0,1,-2,-2.00,0,13,9,31,3.44,2,0,,2,,,15,23.9,23.9,19.4,,97,
Robert Wilson,NOR,WR,26,15,0,0,0,0,0,0,0,0,,0,19,11,154,14.00,0,0,,0,,,15,26.4,29.4,20.9,,116,
Fred Baxter,NYJ,TE,29,9,6,0,0,0,0,0,0,0,,0,9,4,22,5.50,2,0,,2,,,14,18.2,18.2,16.2,,50,
Na Brown,PHI,WR,23,14,2,0,0,0,0,0,0,0,,0,19,9,80,8.89,1,0,,1,,,14,23.0,23.0,18.5,,117,
Mark Campbell,CLE,TE,25,16,10,0,0,0,0,0,0,0,,0,16,12,80,6.67,1,0,,1,,,14,26.0,26.0,20.0,,52,
Jim Kleinsasser,MIN,TE,23,14,8,0,0,0,0,0,12,43,3.58,0,14,10,98,9.80,0,0,,0,,,14,24.1,24.1,19.1,,51,
O.J. McDuffie,MIA,WR,31,9,1,0,0,0,0,0,1,-3,-3.00,0,25,14,143,10.21,0,0,,0,,,14,28.0,31.0,21.0,,118,
Adrian Murrell,WAS,RB,30,15,0,0,0,0,0,0,20,50,2.50,0,22,16,93,5.81,0,1,,0,,,14,30.3,30.3,22.3,,98,
De'Mond Parker,GNB,RB,24,8,0,0,0,0,0,0,18,85,4.72,0,12,9,50,5.56,0,0,,0,,,14,22.5,22.5,18.0,,99,
Walter Rasby,DET,TE,28,16,8,0,0,0,0,0,0,0,,0,15,10,78,7.80,1,0,,1,,,14,23.8,23.8,18.8,,53,
Windrell Hayes,NYJ,WR,24,8,1,0,0,0,0,0,1,2,2.00,0,19,6,126,21.00,0,0,,0,,,13,18.8,21.8,15.8,,120,
Doug Johnson,ATL,QB,23,4,2,36,67,406,2,3,3,11,3.67,0,0,0,0,,0,4,3,0,,,13,13.3,22.3,16.3,,51,
Charles Lee,GNB,WR,23,15,1,0,0,0,0,0,0,0,,0,21,10,134,13.40,0,0,,0,,,13,23.4,26.4,18.4,,119,
Paul Smith,SFO,RB,22,10,0,0,0,0,0,0,18,72,4.00,0,3,2,55,27.50,0,2,,0,,,13,14.7,14.7,13.7,,100,
Dez White,CHI,WR,21,15,0,0,0,0,0,0,0,0,,0,22,10,87,8.70,1,1,1,1,,,13,22.7,23.7,17.7,,121,
Karsten Bailey,SEA,WR,23,9,0,0,0,0,0,0,0,0,,0,14,6,62,10.33,1,0,,1,,,12,18.2,18.2,15.2,,122,
Joey Galloway,DAL,WR,29,1,1,0,0,0,0,0,0,0,,0,12,4,62,15.50,1,0,,1,,,12,16.2,16.2,14.2,,123,
Chris Howard,JAX,RB,25,2,1,0,0,0,0,0,21,52,2.48,1,5,3,26,8.67,0,2,1,1,,,12,14.8,15.8,13.3,,103,
Sedrick Irvin,DET,RB,22,6,0,0,0,0,0,0,9,49,5.44,0,12,8,90,11.25,0,1,1,0,,,12,19.9,20.9,15.9,,102,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Konrad,MIA,FB,24,15,14,0,0,0,0,0,15,39,2.60,0,24,14,83,5.93,0,0,,0,,,12,26.2,26.2,19.2,,101,
Moe Williams,MIN,RB,26,16,0,0,0,0,0,0,23,67,2.91,0,7,4,31,7.75,0,0,,0,1,,12,15.8,15.8,13.8,,104,
Nick Luchey,CIN,FB,23,14,4,0,0,0,0,0,10,54,5.40,0,19,7,84,12.00,0,2,1,0,,,12,18.8,19.8,15.3,,105,
Marco Battaglia,CIN,TE,27,16,10,0,0,0,0,0,0,0,,0,36,13,105,8.08,0,0,,0,,,11,23.5,26.5,17.0,,55,
Darrin Chiaverini,CLE,WR,23,10,2,0,0,0,0,0,0,0,,0,22,8,68,8.50,1,1,1,1,,,11,18.8,19.8,14.8,,126,
Casey Crawford,CAR,TE,23,8,0,0,0,0,0,0,0,0,,0,9,4,47,11.75,1,0,,1,,,11,14.7,14.7,12.7,,54,
Bobby Engram,CHI,WR,27,3,3,0,0,0,0,0,1,1,1.00,0,23,16,109,6.81,0,1,,0,,,11,27.0,30.0,19.0,,125,
Damon Huard,MIA,QB,27,16,1,39,63,318,1,3,0,0,,0,0,0,0,,0,0,,0,,,11,10.7,16.7,13.7,,53,
Travis McGriff,DEN,WR,24,15,0,0,0,0,0,0,0,0,,0,8,2,51,25.50,1,0,,1,,,11,13.1,13.1,12.1,,124,
Rick Mirer,SFO,QB,30,1,0,10,20,126,1,0,3,0,0.00,0,0,0,0,,0,0,,0,,1,11,11.0,11.0,11.0,,52,
Warren Moon,KAN,QB,44,2,1,15,34,208,1,1,2,2,1.00,0,0,0,0,,0,1,,0,,,11,10.5,11.5,11.5,,54,
Iheanyi Uwaezuoke,CAR,WR,27,11,2,0,0,0,0,0,0,0,,0,8,4,46,11.50,0,0,,1,,,11,14.6,14.6,12.6,,127,
Donnell Bennett,KAN,RB,28,7,2,0,0,0,0,0,27,24,0.89,1,2,2,17,8.50,0,0,,1,,,10,12.1,12.1,11.1,,106,
Luther Broughton,PHI,TE,26,15,1,0,0,0,0,0,0,0,,0,18,12,104,8.67,0,1,,0,,,10,22.4,25.4,16.4,,56,
Chris Calloway,NWE,WR,32,7,2,0,0,0,0,0,0,0,,0,10,5,95,19.00,0,0,,0,,,10,14.5,14.5,12.0,,129,
Ben Coates,BAL,TE,31,16,9,0,0,0,0,0,0,0,,0,18,9,84,9.33,0,0,,0,1,,10,19.4,19.4,14.9,,57,
Hunter Goodwin,MIA,TE,28,16,16,0,0,0,0,0,0,0,,0,13,6,36,6.00,1,0,,1,,,10,15.6,15.6,12.6,,58,
Sheldon Jackson,BUF,TE,24,16,8,0,0,0,0,0,0,0,,0,8,5,36,7.20,1,0,,1,,,10,14.6,14.6,12.1,,59,
